OrderID,OrderDate,CustomerName,Region,SalesChannel,ProductCategory,ProductName,Quantity,UnitPrice,DiscountPercent,DiscountAmount,NetTotal,PaymentMethod,SalesRep,CustomerRating
ORD10565,2025-07-01,David Wilson,West,In-Store,Furniture,Office Chair,6,1366.65,15.0,1229.99,6969.91,Cash,Arun Prasad,5
ORD10566,2025-07-01,Riya Chawla,West,In-Store,Groceries,Cereal,4,930.87,0.0,0.0,3723.48,Credit Card,Sunita Rao,5
ORD10567,2025-07-01,Sanjay Kumar,North,Phone,Groceries,Coffee,5,217.57,20.0,217.57,870.28,Bank Transfer,Ravi Kumar,4
ORD10568,2025-07-01,Nikhil Bansal,Central,Phone,Sports,Dumbbells,7,30.94,0.0,0.0,216.58,Bank Transfer,Deepa Rao,5
ORD10569,2025-07-01,Rahul Chatterjee,South,Online,Groceries,Chocolate Box,3,1085.48,0.0,0.0,3256.44,Credit Card,Suresh Babu,4
ORD10570,2025-07-02,Pooja Reddy,Central,Phone,Electronics,Laptop,8,1840.94,20.0,2945.5,11782.02,Cash,Pallavi Shah,4
ORD10571,2025-07-02,Sarah Davis,Central,In-Store,Furniture,Bookshelf,6,840.07,20.0,1008.08,4032.34,Debit Card,Sunita Rao,5
ORD10572,2025-07-02,Laura Martinez,Central,In-Store,Clothing,T-Shirt,2,333.31,0.0,0.0,666.62,PayPal,Anjali Nair,3
ORD10573,2025-07-02,Nikhil Bansal,East,Phone,Furniture,Sofa,1,575.14,15.0,86.27,488.87,Credit Card,Anjali Nair,5
ORD10574,2025-07-03,Arjun Nair,South,In-Store,Groceries,Cereal,2,896.2,0.0,0.0,1792.4,Debit Card,Arun Prasad,5
ORD10575,2025-07-03,Amit Malhotra,East,Online,Furniture,Office Chair,9,385.5,0.0,0.0,3469.5,Debit Card,Sunita Rao,5
ORD10576,2025-07-03,Laura Martinez,West,Online,Electronics,Tablet,6,155.69,0.0,0.0,934.14,Credit Card,Kiran Desai,4
ORD10577,2025-07-03,James Taylor,West,In-Store,Clothing,Sneakers,9,1241.3,10.0,1117.17,10054.53,Credit Card,Sunita Rao,2
ORD10578,2025-07-03,Sneha Desai,East,Phone,Groceries,Coffee,6,1754.8,0.0,0.0,10528.8,Debit Card,Deepa Rao,5
ORD10579,2025-07-04,Emily Johnson,Central,Phone,Furniture,Bookshelf,8,1687.53,10.0,1350.02,12150.22,Credit Card,Sunita Rao,5
ORD10580,2025-07-05,Riya Chawla,North,Online,Sports,Tennis Racket,8,63.45,0.0,0.0,507.6,Credit Card,Pallavi Shah,4
ORD10581,2025-07-05,David Wilson,West,Phone,Sports,Dumbbells,5,1000.21,0.0,0.0,5001.05,Cash,Arun Prasad,5
ORD10582,2025-07-05,Nikhil Bansal,North,Online,Electronics,Laptop,7,1934.82,0.0,0.0,13543.74,Credit Card,Kiran Desai,3
ORD10583,2025-07-06,Riya Chawla,South,Phone,Sports,Running Shoes,4,1183.83,0.0,0.0,4735.32,PayPal,Sunita Rao,3
ORD10584,2025-07-06,Rohan Mehta,North,Online,Electronics,Headphones,4,1046.16,10.0,418.46,3766.18,Debit Card,Anjali Nair,5
ORD10585,2025-07-07,Priya Patel,South,In-Store,Clothing,Dress,7,1689.49,10.0,1182.64,10643.79,Cash,Deepa Rao,3
ORD10586,2025-07-07,Neha Joshi,North,Online,Groceries,Cereal,1,286.14,0.0,0.0,286.14,Cash,Vijay Anand,1
ORD10587,2025-07-07,Priya Patel,North,Phone,Clothing,Dress,8,310.16,5.0,124.06,2357.22,Cash,Pallavi Shah,3
ORD10588,2025-07-07,Arjun Nair,West,Online,Clothing,T-Shirt,6,1451.24,0.0,0.0,8707.44,PayPal,Kiran Desai,4
ORD10589,2025-07-07,Nikhil Bansal,West,Online,Clothing,Dress,4,1159.09,10.0,463.64,4172.72,Cash,Kiran Desai,5
ORD10590,2025-07-07,Ishita Gupta,Central,In-Store,Groceries,Rice Bag,3,999.02,15.0,449.56,2547.5,Debit Card,Manoj Tiwari,5
ORD10591,2025-07-08,Aditya Bose,South,Online,Clothing,Jeans,8,1040.73,0.0,0.0,8325.84,Credit Card,Sunita Rao,3
ORD10592,2025-07-08,Michael Brown,North,Phone,Electronics,Smartphone,4,1512.8,5.0,302.56,5748.64,Bank Transfer,Suresh Babu,5
ORD10593,2025-07-08,Priya Patel,East,In-Store,Furniture,Office Chair,7,1723.58,15.0,1809.76,10255.3,Debit Card,Arun Prasad,2
ORD10594,2025-07-08,Sarah Davis,South,In-Store,Clothing,Dress,4,1537.17,0.0,0.0,6148.68,Cash,Ravi Kumar,4
ORD10595,2025-07-08,Vikram Rao,North,Online,Sports,Tennis Racket,3,842.1,10.0,252.63,2273.67,Cash,Ravi Kumar,4
ORD10596,2025-07-09,Aarav Sharma,West,Online,Sports,Yoga Mat,8,268.91,10.0,215.13,1936.15,Bank Transfer,Anjali Nair,4
ORD10597,2025-07-09,Rohan Mehta,East,Phone,Sports,Bicycle,6,1174.49,15.0,1057.04,5989.9,PayPal,Sunita Rao,4
ORD10598,2025-07-09,Sanjay Kumar,Central,Online,Clothing,Sneakers,7,220.51,10.0,154.36,1389.21,Debit Card,Kiran Desai,5
ORD10599,2025-07-09,Riya Chawla,Central,In-Store,Groceries,Rice Bag,5,1784.76,15.0,1338.57,7585.23,Debit Card,Kiran Desai,4
ORD10600,2025-07-10,Priya Patel,West,In-Store,Electronics,Tablet,1,131.06,0.0,0.0,131.06,Bank Transfer,Pallavi Shah,4
ORD10601,2025-07-10,James Taylor,South,Online,Sports,Yoga Mat,3,112.73,10.0,33.82,304.37,Credit Card,Arun Prasad,4
ORD10602,2025-07-10,Riya Chawla,West,Phone,Electronics,Monitor,5,986.29,15.0,739.72,4191.73,Credit Card,Arun Prasad,4
ORD10603,2025-07-10,Karan Verma,East,Phone,Sports,Tennis Racket,9,1052.87,20.0,1895.17,7580.66,Credit Card,Suresh Babu,4
ORD10604,2025-07-10,Ananya Singh,Central,In-Store,Electronics,Monitor,3,516.1,10.0,154.83,1393.47,Bank Transfer,Vijay Anand,4
ORD10605,2025-07-10,Laura Martinez,West,In-Store,Furniture,Dining Table,5,1862.38,0.0,0.0,9311.9,PayPal,Suresh Babu,3
ORD10606,2025-07-10,John Smith,West,Phone,Groceries,Chocolate Box,7,350.93,15.0,368.48,2088.03,Credit Card,Arun Prasad,5
ORD10607,2025-07-11,Sarah Davis,East,Online,Electronics,Laptop,5,1989.13,15.0,1491.85,8453.8,Bank Transfer,Ravi Kumar,4
ORD10608,2025-07-11,Emily Johnson,South,In-Store,Clothing,Sneakers,7,69.81,10.0,48.87,439.8,PayPal,Vijay Anand,4
ORD10609,2025-07-11,Aditya Bose,North,In-Store,Clothing,Dress,7,299.17,0.0,0.0,2094.19,Cash,Pallavi Shah,5
ORD10610,2025-07-12,Karan Verma,East,Online,Furniture,Bookshelf,4,1705.57,0.0,0.0,6822.28,Cash,Ravi Kumar,4
ORD10611,2025-07-12,Sneha Desai,North,Phone,Clothing,Jeans,7,1744.24,0.0,0.0,12209.68,Cash,Kiran Desai,4
ORD10612,2025-07-12,Sneha Desai,Central,In-Store,Furniture,Dining Table,1,614.96,0.0,0.0,614.96,Bank Transfer,Suresh Babu,4
ORD10613,2025-07-12,Amit Malhotra,Central,Phone,Sports,Dumbbells,2,810.49,0.0,0.0,1620.98,Bank Transfer,Suresh Babu,3
ORD10614,2025-07-12,Sarah Davis,West,Online,Electronics,Monitor,9,1734.21,10.0,1560.79,14047.1,PayPal,Suresh Babu,4
ORD10615,2025-07-13,David Wilson,North,In-Store,Furniture,Bookshelf,4,422.99,20.0,338.39,1353.57,Cash,Anjali Nair,5
ORD10616,2025-07-13,Vikram Rao,West,Phone,Sports,Tennis Racket,5,1815.96,5.0,453.99,8625.81,Bank Transfer,Anjali Nair,3
ORD10617,2025-07-14,Vikram Rao,South,Online,Electronics,Tablet,5,519.92,0.0,0.0,2599.6,Credit Card,Ravi Kumar,4
ORD10618,2025-07-14,Michael Brown,West,Online,Electronics,Monitor,2,1727.96,20.0,691.18,2764.74,Cash,Manoj Tiwari,4
ORD10619,2025-07-15,Karan Verma,Central,Phone,Groceries,Cereal,1,1960.11,0.0,0.0,1960.11,Cash,Sunita Rao,5
ORD10620,2025-07-15,Rahul Chatterjee,West,Online,Groceries,Rice Bag,2,215.0,0.0,0.0,430.0,Bank Transfer,Pallavi Shah,3
ORD10621,2025-07-15,Neha Joshi,North,Phone,Furniture,Bookshelf,7,1961.04,5.0,686.36,13040.92,Credit Card,Ravi Kumar,2
ORD10622,2025-07-15,Sneha Desai,East,Online,Clothing,Jacket,8,1278.51,20.0,2045.62,8182.46,PayPal,Kiran Desai,2
ORD10623,2025-07-16,Nikhil Bansal,Central,In-Store,Sports,Running Shoes,5,1113.09,10.0,556.54,5008.91,Debit Card,Ravi Kumar,3
ORD10624,2025-07-16,Sanjay Kumar,Central,Online,Sports,Tennis Racket,9,1175.94,5.0,529.17,10054.29,PayPal,Anjali Nair,5
ORD10625,2025-07-16,Kavya Menon,East,In-Store,Groceries,Chocolate Box,9,1208.47,5.0,543.81,10332.42,Bank Transfer,Arun Prasad,5
ORD10626,2025-07-17,Ananya Singh,South,Online,Sports,Tennis Racket,2,387.02,5.0,38.7,735.34,Debit Card,Anjali Nair,3
ORD10627,2025-07-17,Michael Brown,North,Online,Furniture,Bookshelf,2,230.54,15.0,69.16,391.92,PayPal,Deepa Rao,3
ORD10628,2025-07-18,Arjun Nair,North,In-Store,Sports,Running Shoes,2,1254.8,0.0,0.0,2509.6,PayPal,Kiran Desai,3
ORD10629,2025-07-18,Neha Joshi,North,Phone,Clothing,Sneakers,8,1590.35,0.0,0.0,12722.8,Bank Transfer,Kiran Desai,3
ORD10630,2025-07-18,David Wilson,South,In-Store,Electronics,Smartwatch,7,1736.07,0.0,0.0,12152.49,Cash,Ravi Kumar,5
ORD10631,2025-07-19,Vikram Rao,East,Online,Sports,Tennis Racket,6,1379.55,0.0,0.0,8277.3,Debit Card,Arun Prasad,5
ORD10632,2025-07-19,Sarah Davis,Central,Online,Furniture,Desk,7,220.55,0.0,0.0,1543.85,Cash,Suresh Babu,5
ORD10633,2025-07-19,Aditya Bose,East,Phone,Electronics,Monitor,3,752.22,0.0,0.0,2256.66,Cash,Manoj Tiwari,3
ORD10634,2025-07-20,Ishita Gupta,Central,In-Store,Electronics,Tablet,6,347.84,0.0,0.0,2087.04,Bank Transfer,Suresh Babu,4
ORD10635,2025-07-20,Neha Joshi,South,In-Store,Sports,Running Shoes,4,672.77,5.0,134.55,2556.53,Cash,Arun Prasad,3
ORD10636,2025-07-20,Emily Johnson,North,Online,Sports,Yoga Mat,1,1340.05,0.0,0.0,1340.05,Cash,Pallavi Shah,4
ORD10637,2025-07-20,Rahul Chatterjee,North,In-Store,Electronics,Smartphone,5,821.89,20.0,821.89,3287.56,PayPal,Sunita Rao,4
ORD10638,2025-07-21,Sarah Davis,Central,In-Store,Groceries,Chocolate Box,8,95.23,10.0,76.18,685.66,Bank Transfer,Arun Prasad,5
ORD10639,2025-07-21,Ananya Singh,East,Phone,Sports,Yoga Mat,4,589.35,0.0,0.0,2357.4,Debit Card,Manoj Tiwari,4
ORD10640,2025-07-21,Laura Martinez,North,Online,Electronics,Smartphone,5,1941.5,5.0,485.38,9222.12,Debit Card,Deepa Rao,4
ORD10641,2025-07-21,Laura Martinez,East,Phone,Furniture,Bookshelf,4,1638.09,5.0,327.62,6224.74,PayPal,Pallavi Shah,3
ORD10642,2025-07-21,Ishita Gupta,Central,In-Store,Clothing,Dress,3,1607.59,10.0,482.28,4340.49,Debit Card,Vijay Anand,4
ORD10643,2025-07-22,Nikhil Bansal,South,In-Store,Furniture,Bookshelf,5,1677.97,15.0,1258.48,7131.37,Cash,Deepa Rao,4
ORD10644,2025-07-22,Karan Verma,East,Online,Sports,Dumbbells,7,155.45,0.0,0.0,1088.15,PayPal,Anjali Nair,5
ORD10645,2025-07-22,Sarah Davis,East,In-Store,Sports,Yoga Mat,4,1528.19,20.0,1222.55,4890.21,Debit Card,Ravi Kumar,3
ORD10646,2025-07-23,Michael Brown,North,In-Store,Furniture,Desk,7,985.77,5.0,345.02,6555.37,Bank Transfer,Arun Prasad,5
ORD10647,2025-07-23,Nikhil Bansal,North,In-Store,Clothing,T-Shirt,2,1011.76,10.0,202.35,1821.17,Cash,Manoj Tiwari,4
ORD10648,2025-07-23,Ananya Singh,South,In-Store,Electronics,Tablet,7,1210.59,0.0,0.0,8474.13,Bank Transfer,Vijay Anand,1
ORD10649,2025-07-23,James Taylor,North,Online,Clothing,Jeans,1,163.91,0.0,0.0,163.91,Credit Card,Sunita Rao,5
ORD10650,2025-07-24,Neha Joshi,Central,Online,Electronics,Monitor,1,534.41,20.0,106.88,427.53,Debit Card,Anjali Nair,5
ORD10651,2025-07-25,Kavya Menon,South,In-Store,Electronics,Tablet,4,368.56,0.0,0.0,1474.24,Bank Transfer,Arun Prasad,4
ORD10652,2025-07-25,Pooja Reddy,East,Phone,Electronics,Headphones,9,1258.34,5.0,566.25,10758.81,Cash,Vijay Anand,5
ORD10653,2025-07-26,Emily Johnson,North,Online,Groceries,Chocolate Box,4,1548.46,5.0,309.69,5884.15,Bank Transfer,Kiran Desai,4
ORD10654,2025-07-26,Sneha Desai,West,Online,Sports,Running Shoes,2,1514.98,10.0,303.0,2726.96,Cash,Sunita Rao,4
ORD10655,2025-07-27,Riya Chawla,South,Phone,Groceries,Chocolate Box,5,105.87,15.0,79.4,449.95,Bank Transfer,Manoj Tiwari,5
ORD10656,2025-07-27,Karan Verma,West,Online,Sports,Running Shoes,1,77.86,0.0,0.0,77.86,Cash,Suresh Babu,3
ORD10657,2025-07-27,Laura Martinez,South,Online,Electronics,Tablet,5,1849.66,0.0,0.0,9248.3,Bank Transfer,Kiran Desai,3
ORD10658,2025-07-27,Ishita Gupta,North,In-Store,Electronics,Laptop,1,1116.83,15.0,167.52,949.31,Bank Transfer,Suresh Babu,3
ORD10659,2025-07-27,Ananya Singh,West,In-Store,Electronics,Laptop,9,1874.17,0.0,0.0,16867.53,Credit Card,Pallavi Shah,2
ORD10660,2025-07-27,Rohan Mehta,South,Online,Furniture,Bookshelf,3,1225.75,5.0,183.86,3493.39,Credit Card,Ravi Kumar,5
ORD10661,2025-07-27,Laura Martinez,West,In-Store,Electronics,Headphones,4,759.66,15.0,455.8,2582.84,PayPal,Deepa Rao,4
ORD10662,2025-07-27,Pooja Reddy,Central,Phone,Clothing,Sneakers,1,375.12,10.0,37.51,337.61,PayPal,Anjali Nair,5
ORD10663,2025-07-27,Amit Malhotra,Central,Online,Sports,Dumbbells,5,1672.39,20.0,1672.39,6689.56,Bank Transfer,Vijay Anand,4
ORD10664,2025-07-28,Olivia Anderson,South,Online,Clothing,Jeans,3,1763.92,5.0,264.59,5027.17,Debit Card,Sunita Rao,2
ORD10665,2025-07-28,Daniel Thomas,East,In-Store,Clothing,Dress,3,1962.58,5.0,294.39,5593.35,Bank Transfer,Ravi Kumar,4
ORD10666,2025-07-28,Aarav Sharma,West,In-Store,Electronics,Tablet,7,1493.53,15.0,1568.21,8886.5,Cash,Arun Prasad,4
ORD10667,2025-07-28,David Wilson,South,Phone,Clothing,Dress,6,848.62,0.0,0.0,5091.72,Credit Card,Sunita Rao,5
ORD10668,2025-07-28,Amit Malhotra,Central,Phone,Groceries,Coffee,3,622.92,0.0,0.0,1868.76,Bank Transfer,Deepa Rao,4
ORD10669,2025-07-28,Karan Verma,West,Online,Electronics,Headphones,1,1983.97,20.0,396.79,1587.18,Debit Card,Anjali Nair,5
ORD10670,2025-07-28,Arjun Nair,North,Online,Electronics,Smartwatch,9,1170.98,20.0,2107.76,8431.06,Bank Transfer,Anjali Nair,5
ORD10671,2025-07-28,Meera Iyer,West,In-Store,Sports,Running Shoes,2,489.72,0.0,0.0,979.44,Bank Transfer,Sunita Rao,5
ORD10672,2025-07-29,Riya Chawla,Central,In-Store,Groceries,Rice Bag,6,1403.78,0.0,0.0,8422.68,Bank Transfer,Kiran Desai,3
ORD10673,2025-07-29,John Smith,South,Online,Electronics,Monitor,2,1999.12,10.0,399.82,3598.42,PayPal,Manoj Tiwari,2
ORD10674,2025-07-29,Aditya Bose,Central,Online,Electronics,Laptop,4,41.13,5.0,8.23,156.29,Debit Card,Arun Prasad,2
ORD10675,2025-07-29,Laura Martinez,Central,Phone,Groceries,Cereal,9,1400.13,0.0,0.0,12601.17,Cash,Vijay Anand,5
ORD10676,2025-07-30,Amit Malhotra,West,Phone,Electronics,Monitor,8,1420.05,5.0,568.02,10792.38,Debit Card,Anjali Nair,5
ORD10677,2025-07-30,Arjun Nair,West,In-Store,Groceries,Chocolate Box,6,298.08,15.0,268.27,1520.21,Bank Transfer,Vijay Anand,3
ORD10678,2025-07-30,Olivia Anderson,Central,Online,Sports,Bicycle,2,1846.73,20.0,738.69,2954.77,Cash,Vijay Anand,4
ORD10679,2025-07-30,Priya Patel,Central,Online,Sports,Tennis Racket,6,1194.15,15.0,1074.74,6090.16,Credit Card,Deepa Rao,1
ORD10680,2025-07-31,Kavya Menon,North,Online,Sports,Tennis Racket,9,659.04,15.0,889.7,5041.66,Cash,Deepa Rao,4
ORD10681,2025-08-01,Rohan Mehta,North,Online,Furniture,Office Chair,6,920.01,0.0,0.0,5520.06,Cash,Ravi Kumar,5
ORD10682,2025-08-01,Aditya Bose,South,Phone,Clothing,Jacket,3,967.57,0.0,0.0,2902.71,Credit Card,Arun Prasad,5
ORD10683,2025-08-02,Aarav Sharma,Central,Online,Clothing,Jacket,4,679.27,0.0,0.0,2717.08,Bank Transfer,Arun Prasad,4
ORD10684,2025-08-02,Meera Iyer,East,Online,Groceries,Cereal,6,1812.42,15.0,1631.18,9243.34,Debit Card,Anjali Nair,5
ORD10685,2025-08-02,Aarav Sharma,Central,Phone,Clothing,Sneakers,9,149.73,20.0,269.51,1078.06,Credit Card,Anjali Nair,5
ORD10686,2025-08-02,James Taylor,South,Online,Groceries,Coffee,3,1217.35,0.0,0.0,3652.05,Debit Card,Pallavi Shah,3
ORD10687,2025-08-02,Sarah Davis,East,Online,Sports,Yoga Mat,5,1882.05,0.0,0.0,9410.25,Debit Card,Ravi Kumar,4
ORD10688,2025-08-02,James Taylor,East,In-Store,Electronics,Monitor,1,23.46,5.0,1.17,22.29,PayPal,Suresh Babu,4
ORD10689,2025-08-03,Vikram Rao,East,Phone,Sports,Running Shoes,8,1376.34,0.0,0.0,11010.72,Bank Transfer,Arun Prasad,4
ORD10690,2025-08-03,Rahul Chatterjee,North,Online,Clothing,Dress,7,1168.6,0.0,0.0,8180.2,Bank Transfer,Manoj Tiwari,3
ORD10691,2025-08-03,Rahul Chatterjee,East,Online,Electronics,Monitor,1,1855.37,0.0,0.0,1855.37,Credit Card,Kiran Desai,3
ORD10692,2025-08-03,Rahul Chatterjee,Central,Phone,Groceries,Coffee,2,642.58,0.0,0.0,1285.16,PayPal,Vijay Anand,5
ORD10693,2025-08-03,Meera Iyer,Central,Online,Clothing,Dress,4,1309.99,0.0,0.0,5239.96,Debit Card,Arun Prasad,4
ORD10694,2025-08-05,Pooja Reddy,South,In-Store,Electronics,Tablet,9,806.58,15.0,1088.88,6170.34,PayPal,Vijay Anand,3
ORD10695,2025-08-05,John Smith,North,Phone,Clothing,Jacket,1,1140.32,0.0,0.0,1140.32,Credit Card,Sunita Rao,5
ORD10696,2025-08-06,Rahul Chatterjee,Central,Online,Electronics,Smartphone,6,1309.04,10.0,785.42,7068.82,Cash,Manoj Tiwari,2
ORD10697,2025-08-06,Sneha Desai,Central,In-Store,Clothing,Jacket,1,1506.04,0.0,0.0,1506.04,PayPal,Arun Prasad,3
ORD10698,2025-08-06,Rohan Mehta,Central,Phone,Furniture,Sofa,3,31.47,0.0,0.0,94.41,Cash,Vijay Anand,5
ORD10699,2025-08-06,Sophia White,North,Online,Clothing,T-Shirt,3,1422.77,20.0,853.66,3414.65,Cash,Manoj Tiwari,3
ORD10700,2025-08-06,Laura Martinez,East,Phone,Electronics,Smartwatch,2,843.14,0.0,0.0,1686.28,Debit Card,Pallavi Shah,4
ORD10701,2025-08-06,Sarah Davis,Central,Phone,Groceries,Coffee,2,88.72,0.0,0.0,177.44,Bank Transfer,Suresh Babu,4
ORD10702,2025-08-06,Aarav Sharma,Central,Phone,Electronics,Smartphone,8,1122.9,0.0,0.0,8983.2,Debit Card,Anjali Nair,4
ORD10703,2025-08-06,Laura Martinez,South,Phone,Electronics,Monitor,2,559.9,0.0,0.0,1119.8,Debit Card,Vijay Anand,5
ORD10704,2025-08-06,Sneha Desai,Central,In-Store,Groceries,Rice Bag,1,742.46,20.0,148.49,593.97,PayPal,Ravi Kumar,3
ORD10705,2025-08-07,Sneha Desai,East,Online,Electronics,Laptop,7,633.26,0.0,0.0,4432.82,Debit Card,Suresh Babu,5
ORD10706,2025-08-07,Sanjay Kumar,South,In-Store,Clothing,Dress,9,1057.89,5.0,476.05,9044.96,Bank Transfer,Arun Prasad,3
ORD10707,2025-08-07,Sneha Desai,South,Online,Electronics,Tablet,3,152.71,0.0,0.0,458.13,PayPal,Anjali Nair,4
ORD10708,2025-08-07,Neha Joshi,Central,Phone,Furniture,Sofa,4,1655.9,20.0,1324.72,5298.88,Credit Card,Deepa Rao,1
ORD10709,2025-08-08,Michael Brown,Central,Online,Sports,Tennis Racket,5,1158.55,15.0,868.91,4923.84,PayPal,Ravi Kumar,4
ORD10710,2025-08-08,David Wilson,South,Phone,Furniture,Office Chair,5,68.4,20.0,68.4,273.6,Cash,Ravi Kumar,4
ORD10711,2025-08-09,Sophia White,West,In-Store,Clothing,Dress,7,1162.07,5.0,406.72,7727.77,Debit Card,Anjali Nair,5
ORD10712,2025-08-09,Sarah Davis,West,Online,Electronics,Smartphone,7,208.4,5.0,72.94,1385.86,Debit Card,Anjali Nair,5
ORD10713,2025-08-09,David Wilson,East,Online,Groceries,Cereal,6,1182.51,15.0,1064.26,6030.8,PayPal,Pallavi Shah,5
ORD10714,2025-08-10,Karan Verma,Central,Phone,Sports,Yoga Mat,5,1059.81,0.0,0.0,5299.05,Cash,Kiran Desai,2
ORD10715,2025-08-10,John Smith,West,Phone,Electronics,Headphones,8,1090.5,15.0,1308.6,7415.4,Credit Card,Anjali Nair,4
ORD10716,2025-08-10,Neha Joshi,North,Phone,Furniture,Desk,1,1247.37,0.0,0.0,1247.37,Credit Card,Manoj Tiwari,2
ORD10717,2025-08-11,Sophia White,North,In-Store,Furniture,Sofa,4,1939.09,20.0,1551.27,6205.09,PayPal,Pallavi Shah,5
ORD10718,2025-08-11,Riya Chawla,West,Online,Sports,Dumbbells,3,544.35,0.0,0.0,1633.05,Bank Transfer,Anjali Nair,2
ORD10719,2025-08-11,John Smith,Central,In-Store,Clothing,T-Shirt,4,1131.01,0.0,0.0,4524.04,Debit Card,Kiran Desai,5
ORD10720,2025-08-11,Ananya Singh,South,In-Store,Sports,Tennis Racket,4,407.39,0.0,0.0,1629.56,PayPal,Deepa Rao,3
ORD10721,2025-08-12,Arjun Nair,East,Phone,Furniture,Desk,5,412.05,15.0,309.04,1751.21,Debit Card,Pallavi Shah,4
ORD10722,2025-08-12,Sneha Desai,North,In-Store,Sports,Yoga Mat,7,1547.42,5.0,541.6,10290.34,Cash,Manoj Tiwari,5
ORD10723,2025-08-12,Pooja Reddy,East,Online,Clothing,T-Shirt,1,1671.96,0.0,0.0,1671.96,Debit Card,Manoj Tiwari,3
ORD10724,2025-08-12,Emily Johnson,Central,In-Store,Clothing,T-Shirt,5,83.64,10.0,41.82,376.38,PayPal,Manoj Tiwari,3
ORD10725,2025-08-13,Karan Verma,East,In-Store,Furniture,Dining Table,3,1813.41,20.0,1088.05,4352.18,PayPal,Suresh Babu,4
ORD10726,2025-08-13,Daniel Thomas,Central,Phone,Furniture,Office Chair,8,1627.23,0.0,0.0,13017.84,Bank Transfer,Sunita Rao,4
ORD10727,2025-08-14,James Taylor,West,Online,Furniture,Bookshelf,8,1013.14,0.0,0.0,8105.12,PayPal,Ravi Kumar,5
ORD10728,2025-08-14,Divya Kapoor,East,Phone,Electronics,Smartwatch,5,195.95,20.0,195.95,783.8,PayPal,Pallavi Shah,4
ORD10729,2025-08-14,Priya Patel,West,In-Store,Groceries,Chocolate Box,3,1556.02,5.0,233.4,4434.66,PayPal,Pallavi Shah,5
ORD10730,2025-08-15,Sanjay Kumar,East,Phone,Sports,Tennis Racket,7,707.86,5.0,247.75,4707.27,Credit Card,Deepa Rao,4
ORD10731,2025-08-15,Karan Verma,West,Online,Groceries,Olive Oil,9,1999.01,20.0,3598.22,14392.87,Credit Card,Anjali Nair,1
ORD10732,2025-08-15,Sarah Davis,Central,Phone,Electronics,Smartphone,9,1468.58,10.0,1321.72,11895.5,Bank Transfer,Anjali Nair,3
ORD10733,2025-08-15,Divya Kapoor,East,Phone,Groceries,Coffee,3,797.78,10.0,239.33,2154.01,Cash,Vijay Anand,4
ORD10734,2025-08-16,Daniel Thomas,East,Phone,Groceries,Rice Bag,5,436.42,10.0,218.21,1963.89,Cash,Deepa Rao,5
ORD10735,2025-08-16,Nikhil Bansal,Central,Online,Furniture,Sofa,4,457.67,10.0,183.07,1647.61,PayPal,Sunita Rao,3
ORD10736,2025-08-17,Meera Iyer,East,In-Store,Clothing,Jeans,5,1454.54,0.0,0.0,7272.7,Cash,Pallavi Shah,5
ORD10737,2025-08-17,Sophia White,North,In-Store,Groceries,Coffee,9,1569.02,0.0,0.0,14121.18,Debit Card,Pallavi Shah,5
ORD10738,2025-08-18,Riya Chawla,East,Phone,Clothing,Jacket,3,991.72,20.0,595.03,2380.13,Bank Transfer,Arun Prasad,3
ORD10739,2025-08-19,Aditya Bose,East,Online,Electronics,Monitor,9,629.8,15.0,850.23,4817.97,Cash,Manoj Tiwari,5
ORD10740,2025-08-19,Emily Johnson,West,Online,Groceries,Coffee,7,1331.79,15.0,1398.38,7924.15,Credit Card,Anjali Nair,4
ORD10741,2025-08-19,Daniel Thomas,East,In-Store,Furniture,Dining Table,3,1773.78,20.0,1064.27,4257.07,Bank Transfer,Kiran Desai,5
ORD10742,2025-08-20,James Taylor,North,Online,Sports,Bicycle,5,223.43,0.0,0.0,1117.15,Credit Card,Vijay Anand,5
ORD10743,2025-08-21,Sanjay Kumar,Central,Online,Groceries,Rice Bag,2,993.83,0.0,0.0,1987.66,PayPal,Sunita Rao,2
ORD10744,2025-08-21,Neha Joshi,Central,Phone,Electronics,Headphones,8,840.07,0.0,0.0,6720.56,Debit Card,Suresh Babu,5
ORD10745,2025-08-21,Vikram Rao,South,Phone,Clothing,Sneakers,4,713.04,0.0,0.0,2852.16,Bank Transfer,Suresh Babu,5
ORD10746,2025-08-21,Riya Chawla,South,Online,Clothing,Jeans,7,412.11,0.0,0.0,2884.77,Bank Transfer,Suresh Babu,5
ORD10747,2025-08-22,David Wilson,East,Phone,Sports,Bicycle,2,765.55,5.0,76.56,1454.54,Debit Card,Sunita Rao,2
ORD10748,2025-08-23,Rahul Chatterjee,Central,Phone,Groceries,Chocolate Box,7,1606.12,5.0,562.14,10680.7,Bank Transfer,Ravi Kumar,4
ORD10749,2025-08-24,Michael Brown,South,Online,Furniture,Dining Table,4,415.93,0.0,0.0,1663.72,Bank Transfer,Ravi Kumar,5
ORD10750,2025-08-24,Olivia Anderson,Central,Online,Electronics,Laptop,4,1050.89,15.0,630.53,3573.03,Credit Card,Ravi Kumar,5
ORD10751,2025-08-24,David Wilson,West,In-Store,Groceries,Cereal,5,1887.51,0.0,0.0,9437.55,PayPal,Manoj Tiwari,5
ORD10752,2025-08-24,David Wilson,Central,Phone,Electronics,Smartwatch,6,1043.48,20.0,1252.18,5008.7,Bank Transfer,Kiran Desai,2
